id,parte,modulo_numero,modulo_titulo,numero,dificuldade,enunciado,codigo_placa,alternativa_correta,comentario,incorreta_1,incorreta_2,incorreta_3,fonte
p1-m4-q215,1,4,"Cuidar, Agir e Preservar",215,intermediario,"Luana, ao ver um motociclista caído, pensou em tirar o capacete. Por que isso é
errado?",,Retirar o capacete pode agravar lesões no pescoço,Primeiros socorros incluem NÃO retirar capacete.,O capacete é caro,Pode sujar as mãos,O motociclista pode fugir,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q216,1,4,"Cuidar, Agir e Preservar",216,intermediario,"Em uma emergência, Rafael tentou ligar para a família antes do socorro. Qual é o
procedimento correto?",,Ligar primeiro para os números de emergência,Acionar o socorro imediatamente é essencial.,Ligar para amigos,Postar em redes sociais,Gravar um vídeo do sinistro,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q217,1,4,"Cuidar, Agir e Preservar",217,intermediario,Sofia percebeu que o carro puxava para o lado ao frear. Qual o risco disso?,,Falha no sistema de freios,Freios assimétricos são extremamente perigosos.,Pneu muito novo,Combustível de má qualidade,Espelho mal ajustado,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q218,1,4,"Cuidar, Agir e Preservar",218,intermediario,"Cléo percebeu que o para-brisa estava sempre embaçando. O que pode ter
faltado?",,Manutenção ou troca das palhetas,Limpadores ruins prejudicam visibilidade.,Mais velocidade,Dirigir com vidro aberto,Usar água suja no reservatório,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q219,1,4,"Cuidar, Agir e Preservar",219,dificil,"Após um sinistro grave, Eduardo tentou retirar uma vítima presa. Por que isso é
perigoso?",,Situações complexas exigem equipamentos especializados,Ação mal orientada pode gerar sequelas graves.,Vítimas preferem ficar sozinhas,O carro provavelmente está sem risco,É sempre melhor agir rápido sem pensar,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q220,1,4,"Cuidar, Agir e Preservar",220,dificil,Beatriz viu cabos elétricos caídos após um sinistro. Qual o comportamento seguro?,,Manter distância e acionar autoridades,Cenários especiais exigem cautela absoluta.,Tentar retirar com um galho,Aproximar-se para ver melhor,Chutar o fio para longe,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q221,1,4,"Cuidar, Agir e Preservar",221,dificil,Marcos ignorou sinais de sonolência. Por que isso é arriscado?,,Cochilos de 3 segundos equivalem a até 100m sem controle,Microssono é um dos maiores riscos ao volante.,Porque o carro aquece,Porque gasta mais combustível,Porque a viagem fica chata,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q222,1,4,"Cuidar, Agir e Preservar",222,dificil,"Durante um sinistro, André queria filmar antes de ajudar. Por que isso é inadequado?",,Prioriza exposição em vez de segurança,"O foco deve ser salvar vidas, não registrar imagens.",Vídeos são proibidos,O celular estraga fácil,O seguro não aceita vídeos,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p1-m4-q223,1,4,"Cuidar, Agir e Preservar",223,dificil,Uma vítima estava desmaiada e Joice pensou em dar água. Por que isso é perigoso?,,Pode causar engasgo ou aspiração,Vítimas inconscientes não devem ingerir nada.,A água pode estar quente,A vítima pode não gostar,A garrafa pode cair,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m4-q224,2,4,"Cuidar, Agir e Preservar",224,dificil,Luiz decidiu não revisar o carro antes da viagem. Qual risco isso representa?,,Falhas mecânicas inesperadas podem causar sinistros graves,Manutenção preventiva é fundamental.,Pode sujar o carro,Gasta mais combustível,Fica menos confortável,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q1,2,1,"Placas, Cores e Caminhos",1,facil,"A faixa de pedestres, com suas largas listras brancas, concede qual direito ao pedestre?",,"A prioridade de travessia, exigindo que os veículos parem.","A faixa de pedestres garante ao pedestre prioridade absoluta de passagem sobre os veículos ao
atravessar a via.","O direito de atravessar, mas somente quando o semáforo de pedestres estiver verde.",O direito de atravessar apenas se não houver veículos se aproximando.,Direito do pedestre esperar até que não passe mais carro.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q2,2,1,"Placas, Cores e Caminhos",2,intermediario,Qual a função das faixas vermelhas na pavimentação das vias?,,Um espaço exclusivo ou preferencial para a circulação de ciclistas.,A pintura de faixas vermelhas no asfalto indica faixas exclusivas para ciclistas (ciclovia/ciclofaixa),Uma área de parada obrigatória para todos os veículos.,Uma faixa de tráfego com velocidade máxima reduzida.,Uma área de cruzamento perigoso que deve ser evitada.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q3,2,1,"Placas, Cores e Caminhos",3,facil,A placa 'Sentido Proibido' indica que:,R-3,"A entrada de veículos naquela via ou faixa é proibida, pois o tráfego flui no sentido
contrário.","A placa ""Sentido Proibido"" indica que os veículos não podem entrar ou trafegar na via naquele
sentido.",A velocidade máxima permitida é muito baixa.,Não pode virar à direita ou à esquerda no próximo cruzamento.,A rua não tem saída e será preciso retornar.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q4,2,1,"Placas, Cores e Caminhos",4,facil,"Ao ver uma placa amarela com o desenho de uma lombada (quebra-molas), o que o
condutor deve fazer?",A-18,Reduzir a velocidade para passar pela alteração no pavimento com segurança e conforto.,"Ao ver uma placa amarela indicando lombada, o condutor deve reduzir a velocidade e ficar
atento para passar com segurança e cuidado sobre o obstáculo.",Acelerar para passar rapidamente pela lombada(quebra-molas).,Desviar para a outra faixa para evitar a lombada (quebra-molas).,"Manter a velocidade, pois a placa é apenas um aviso.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q5,2,1,"Placas, Cores e Caminhos",5,facil,"Ao ver uma placa amarela com o desenho de uma lombada, o que o condutor deve fazer?",A-18,Reduzir a velocidade e passar com atenção.,"A placa amarela alerta para mudanças nas condições da via, como lombadas ou obstáculos,
exigindo redução de velocidade.",Acelerar para passar rápido.,Ignorar a placa.,Parar o veículo completamente.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q6,2,1,"Placas, Cores e Caminhos",6,facil,"Ao ver uma placa amarela indicando 'Aclive acentuado', qual é a recomendação para um
motorista de carro manual?",A-20b,Reduzir a marcha antes de iniciar a subida para não perder força.,"Aconselhável 'reduzir a marcha antes de iniciar o aclive para não perder força no meio do
caminho'.",Manter a marcha mais alta possível para economizar combustível.,Acelerar ao máximo antes da subida para ganhar impulso.,Acionar o freio de mão levemente para ajudar no controle do veículo.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q7,2,1,"Placas, Cores e Caminhos",7,intermediario,"As placas brancas com mensagens como 'Use o cinto de segurança' pertencem a
qual categoria?",,Placas de Indicação (Educativas),"Placas brancas com mensagens como ""Use o cinto de segurança"" pertencem à categoria de
placas de indicação educativas, que informam ou orientam condutores e pedestres.",Placas de Sinalização Temporária,Placas de Advertência,Placas de Regulamentação,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q8,2,1,"Placas, Cores e Caminhos",8,dificil,"As placas de formato octogonal (oito lados) e triangular invertido são exceções dentro de
qual família de placas?",,Placas de Regulamentação,"As Placas ""Pare"" (octogonal) e ""Dê a Preferência (triângulo invertido) pertencem a família das
Placas de Regulamentação. Seus formatos são exceção à regra. As demais placas dessa Família são
redondas e das cores vermelha, branca e preta",Placas de Advertência,Placas de Sinalização Temporária,Placas de Indicação,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q9,2,1,"Placas, Cores e Caminhos",9,intermediario,As placas de indicação de cor marrom são utilizadas para sinalizar o quê?,,"Atrativos turísticos, como cachoeiras e museus.","As placas de indicação marrons são dedicadas ao turismo, servem pra indicar pontos próximos
ao local, que podem ser de interesse histórico, cultural ou natural",Direções e distâncias para outras cidades em rodovias.,Mensagens educativas para um trânsito mais seguro.,"Serviços auxiliares, como postos de gasolina e hospitais.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q10,2,1,"Placas, Cores e Caminhos",10,intermediario,As placas de indicação de cor verde são mais comuns em qual tipo de ambiente?,,"Em estradas e rodovias para orientar sobre direções, destinos e distâncias.","As placas verdes são mais comuns em rodovias e vias de circulação rápida, pois servem para
orientar e indicar destinos, distâncias e direções.",Próximo a parques e reservas naturais para indicar atrativos turísticos.,Em zonas escolares para reforçar a necessidade de atenção.,Dentro de áreas urbanas para indicar nomes de ruas locais.,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q11,2,1,"Placas, Cores e Caminhos",11,facil,"As placas de regulamentação, com exceção de duas, possuem formato circular. Quais são
essas duas exceções e por que têm formatos distintos?",,"PARE' (octogonal) e 'Dê a Preferência' (triângulo invertido), para serem facilmente
reconhecíveis.","As duas exceções às placas circulares de regulamentação são a placa “PARE”, que tem formato
octogonal para ser reconhecida facilmente de longe, e a placa “DÊ A PREFERÊNCIA”, que é triangular
invertida para destacar a obrigação de ceder passagem. Esses formatos distintos ajudam a identificar
rapidamente a mensagem principal, mesmo sem ler o texto.","'Proibido Estacionar' (retangular) e 'Alfândega' (quadrada), devido a convenções internacionais.","'Velocidade Máxima Permitida' (quadrada) e 'Sentido Proibido' (retangular), para destacar sua importância.","'Lombada' (losango) e 'Cruz de Santo André' (formato de X), por indicarem perigos e não regras.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q12,2,1,"Placas, Cores e Caminhos",12,facil,"As placas de Regulamentação, que estabelecem regras obrigatórias, são
predominantemente de que cores?",,"Vermelha, branca e preta","As placas de regulamentação são das cores vermelha, branca e preta, sendo a vermelha a cor
predominante",Amarela e preta,Azul e branca,Laranja e preta,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q13,2,1,"Placas, Cores e Caminhos",13,facil,"As placas fixadas ao lado da via como a de 'PARE', pertencem a qual tipo de sinalização?",,Sinalização Vertical,"As placas instaladas ao lado ou sobre a via para regulamentar, advertir e orientar os usuários do
trânsito são classificadas como sinalização vertical",Sinalização Horizontal,Sinalização Semafórica,Dispositivos Auxiliares,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q14,2,1,"Placas, Cores e Caminhos",14,facil,"De acordo com a hierarquia da sinalização, o que tem mais prioridade: uma placa de
'Velocidade Máxima 60 km/h' ou um semáforo vermelho?",,"O semáforo, pois na hierarquia ele está acima das placas.","O semáforo vermelho tem prioridade, mesmo sobre a placa de “Velocidade Máxima 60 km/h”,
pois as ordens do semáforo prevalecem sobre placas e outras sinalizações. Art. 89, CTB.","Nenhum dos dois, o condutor deve usar o bom senso.","Depende do horário, durante a noite a placa prevalece.","A placa, pois ela estabelece uma regra permanente para a via.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q15,2,1,"Placas, Cores e Caminhos",15,intermediario,"Dispositivos como cones, balizadores e tachas refletivas (olho de gato) são
classificados como qual tipo de sinalização?",,Dispositivos Auxiliares,"Os dispositivos auxiliares são “ajudantes físicos” que complementam e reforçam a sinalização,
como postes, tachas refletivas e balizadores na pista.",Sinalização Vertical,Sinalização Horizontal,Sinalização Cicloviária,/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
p2-m1-q16,2,1,"Placas, Cores e Caminhos",16,intermediario,É permitido transitar em uma faixa exclusiva de ônibus de transporte público?,,"Não, é uma infração gravíssima e o condutor deve respeitar a sinalização.","Essa conduta é infração gravíssima e o condutor deve observar e respeitar a sinalização. Art.
184, inciso III do CTB","Sim, se for apenas por poucos metros para fazer uma conversão.","Sim, se o trânsito nas outras faixas estiver completamente parado.","Sim, fora do horário de pico, quando não há muito ônibus circulando.",/Users/lucianodiisouza/Documents/projects/autocurso-2000/Banco Nacional de Questões.pdf
